GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G55002500009021,2011-2015,,,Wisconsin,55,Dane County,25,,,902,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 9.02, Dane County, Wisconsin",1742,907,31,0,2,2,202,319,162,76,0,0,41,10,8,0,25,0,15,0,0,0,14,0,0,835,0,18,1,13,120,234,184,185,15,31,0,0,9,0,13,0,12,0,0,0,0,0,0,1742,1742,1664,30,1,42,0,4,1,0,1,1742,1715,1641,30,1,42,0,0,1,0,1,27,23,0,0,0,0,4,0,0,0,1043,608,595,13,13,0,0,0,0,13,13,0,0,0,0,0,0,243,179,0,0,427,66,54,12,12,0,361,50,311,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,73,76,19,13,1662,825,306,15,92,121,44,259,36076,427,0,0,0,427,12,415,1690,1117,1117,1086,31,0,573,"Block Group 1, Census Tract 9.02, Dane County, Wisconsin",773,583,48,9,3,3,240,267,119,67,9,9,43,18,12,9,26,9,26,9,9,9,23,9,9,284,9,36,2,21,116,170,103,104,25,49,9,9,17,9,20,9,20,9,9,9,9,9,9,773,773,772,40,3,47,9,8,2,9,2,773,776,775,40,3,47,9,9,2,9,2,34,33,9,9,9,9,8,9,9,9,499,312,312,21,21,9,9,9,9,20,20,9,9,9,9,9,9,211,98,9,9,90,52,50,20,20,9,90,34,96,109,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,20,9,9,9,9,63,51,36,19,772,491,168,23,125,145,34,172,19000,90,9,9,9,90,20,90,771,501,501,496,51,9,301
G55002500009022,2011-2015,,,Wisconsin,55,Dane County,25,,,902,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 9.02, Dane County, Wisconsin",1106,411,0,25,5,34,26,0,0,101,15,10,0,25,42,14,9,12,0,11,0,0,33,49,0,695,10,0,122,30,22,37,42,94,13,10,0,89,73,22,24,0,0,0,0,24,13,70,0,1106,1106,993,65,0,26,0,4,18,0,18,1106,1090,986,65,0,26,0,0,13,0,13,16,7,0,0,0,0,4,5,0,5,648,393,325,68,19,49,0,0,0,66,66,0,0,0,0,0,15,14,142,0,18,406,259,235,24,0,24,147,65,82,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,142,79,179,93,1044,61,100,0,0,14,77,792,89167,406,0,0,0,406,57,349,944,669,669,648,21,0,275,"Block Group 2, Census Tract 9.02, Dane County, Wisconsin",288,131,9,36,11,32,23,9,9,73,25,16,9,37,34,23,16,19,9,20,9,9,48,58,9,221,16,9,134,36,9,60,68,53,21,16,9,70,64,26,27,9,9,9,9,40,29,51,9,288,288,291,101,9,35,9,8,23,9,23,288,292,291,101,9,35,9,9,21,9,21,16,11,9,9,9,9,8,9,9,9,204,176,154,69,24,58,9,9,9,59,59,9,9,9,9,9,25,23,76,9,30,76,63,68,40,9,40,72,41,71,146,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,101,9,9,9,9,66,69,95,71,284,66,85,9,9,23,94,278,71246,76,9,9,9,76,69,76,218,197,197,204,31,9,100
G55002500009023,2011-2015,,,Wisconsin,55,Dane County,25,,,902,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 9.02, Dane County, Wisconsin",1851,953,9,0,0,0,25,45,63,431,124,81,52,0,0,71,22,0,8,0,22,0,0,0,0,898,27,9,17,15,16,13,179,290,178,40,35,0,0,31,27,0,0,0,21,0,0,0,0,1851,1851,1354,93,9,383,0,0,12,0,12,1851,1815,1327,93,0,383,0,0,12,0,12,36,27,0,9,0,0,0,0,0,0,902,389,372,17,17,0,0,0,0,130,130,0,0,0,0,0,0,140,179,0,64,1011,158,115,43,28,15,853,560,293,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,367,166,14,104,1844,672,307,44,99,93,25,604,20970,1011,0,0,0,1011,37,974,1789,1116,1116,1090,26,0,673,"Block Group 3, Census Tract 9.02, Dane County, Wisconsin",365,320,19,9,9,9,24,46,53,248,103,76,60,9,9,83,26,9,13,9,27,9,9,9,9,279,43,19,25,22,23,21,152,157,98,50,39,9,9,32,29,9,9,9,27,9,9,9,9,365,365,300,102,16,306,9,9,19,9,19,365,363,298,102,9,306,9,9,19,9,19,34,29,9,16,9,9,9,9,9,9,265,178,177,28,28,9,9,9,9,144,144,9,9,9,9,9,9,121,85,9,67,149,66,58,40,33,22,148,156,112,194,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,80,13,154,79,20,73,362,298,145,44,92,54,27,189,9313,149,9,9,9,149,58,150,356,356,356,352,31,9,203
G55002500009024,2011-2015,,,Wisconsin,55,Dane County,25,,,902,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 9.02, Dane County, Wisconsin",1285,670,27,0,0,12,22,0,0,181,155,48,37,0,33,52,54,31,0,0,0,18,0,0,0,615,0,57,31,11,0,0,0,140,41,19,68,32,41,39,51,27,0,19,22,0,0,0,17,1285,1285,1205,0,0,76,0,0,4,0,4,1285,1257,1177,0,0,76,0,0,4,0,4,28,28,0,0,0,0,0,0,0,0,746,181,181,0,0,0,0,0,0,109,109,0,0,0,0,0,0,160,222,0,74,555,235,195,40,29,11,320,151,169,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,17,58,18,328,158,33,162,1285,149,217,12,0,99,31,777,55474,555,14,0,14,541,26,515,1170,746,746,746,0,0,424,"Block Group 4, Census Tract 9.02, Dane County, Wisconsin",322,177,41,9,9,20,26,9,9,114,74,54,41,9,44,36,37,32,9,9,9,28,9,9,9,192,9,51,43,18,9,9,9,156,32,25,54,44,31,36,38,31,9,32,32,9,9,9,29,322,322,337,9,9,87,9,9,9,9,9,322,326,342,9,9,87,9,9,9,9,9,35,35,9,9,9,9,9,9,9,9,235,66,66,9,9,9,9,9,9,72,72,9,9,9,9,9,9,161,101,9,56,88,68,66,38,35,17,100,69,90,134,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,20,32,28,40,28,105,100,44,102,322,102,166,21,9,72,31,219,17013,88,23,9,23,92,31,97,290,235,235,235,9,9,136
G55002500010001,2011-2015,,,Wisconsin,55,Dane County,25,,,1000,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 10, Dane County, Wisconsin",1320,496,32,47,17,11,67,1,1,11,31,32,36,46,31,40,36,14,17,0,8,8,4,6,0,824,7,21,33,16,275,62,13,46,37,29,56,29,27,25,46,27,17,16,17,21,4,0,0,1320,1320,1225,15,0,35,0,7,38,19,19,1320,1297,1209,15,0,35,0,0,38,19,19,23,16,0,0,0,0,7,0,0,0,816,365,319,46,28,18,0,0,0,78,78,0,0,0,0,0,0,70,204,14,85,377,250,219,31,0,31,127,103,24,660,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,30,0,11,18,13,195,159,53,177,872,17,0,21,5,4,25,800,92188,377,4,0,4,373,56,317,1163,876,876,863,13,0,287,"Block Group 1, Census Tract 10, Dane County, Wisconsin",232,92,21,27,15,12,73,2,2,22,26,20,27,30,21,18,27,12,14,9,8,8,6,9,9,175,11,21,24,14,128,51,22,50,22,24,28,20,16,16,29,17,15,14,11,14,6,9,9,232,232,206,22,9,27,9,28,35,25,24,232,222,205,22,9,27,9,9,35,25,24,34,19,9,9,9,9,28,9,9,9,165,125,91,45,31,20,9,9,9,38,38,9,9,9,9,9,9,29,115,16,50,42,43,43,24,9,24,41,35,21,74,9,9,9,9,9,9,9,9,9,9,9,6,9,9,9,28,9,12,17,11,62,44,27,57,106,22,9,19,8,6,37,98,29205,42,7,9,7,41,35,49,222,196,196,198,22,9,137
G55002500010002,2011-2015,,,Wisconsin,55,Dane County,25,,,1000,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 10, Dane County, Wisconsin",1064,565,58,7,12,20,5,22,0,29,59,78,37,25,36,42,42,5,38,21,7,8,9,5,0,499,21,42,6,22,9,0,0,4,27,52,32,34,31,31,39,32,23,20,23,22,13,9,7,1064,1064,1011,39,0,10,0,0,4,0,4,1064,1036,983,39,0,10,0,0,4,0,4,28,28,0,0,0,0,0,0,0,0,694,444,384,60,60,0,0,0,0,93,93,0,0,0,0,0,0,81,35,5,36,463,289,248,41,23,18,174,116,58,807,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,37,4,30,30,44,324,184,65,86,1064,37,0,12,0,44,19,952,93750,463,15,7,8,448,35,413,891,721,721,711,10,0,170,"Block Group 2, Census Tract 10, Dane County, Wisconsin",115,84,27,9,12,17,8,30,9,32,32,33,23,20,19,28,20,8,19,18,9,9,9,7,9,55,17,32,9,25,10,9,9,6,16,29,18,24,15,19,18,16,16,14,17,14,10,9,10,115,115,117,44,9,10,9,9,6,9,6,115,110,112,44,9,10,9,9,6,9,6,27,27,9,9,9,9,9,9,9,9,89,75,76,29,29,9,9,9,9,45,45,9,9,9,9,9,9,33,23,8,23,35,38,41,27,25,14,43,38,25,66,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,23,6,22,19,24,66,61,30,39,115,26,9,19,9,34,26,109,14931,35,11,9,9,36,22,38,77,88,88,88,12,9,49
G55002500011011,2011-2015,,,Wisconsin,55,Dane County,25,,,1101,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 11.01, Dane County, Wisconsin",2385,1335,0,0,0,0,223,425,254,357,15,9,0,8,0,14,8,0,14,8,0,0,0,0,0,1050,0,0,0,0,369,403,159,45,32,0,12,0,8,17,5,0,0,0,0,0,0,0,0,2385,2385,1935,60,0,288,0,0,102,21,81,2385,2269,1840,60,0,288,0,0,81,0,81,116,95,0,0,0,0,0,21,21,0,1221,295,283,12,12,0,0,0,0,241,241,0,0,0,0,0,34,132,496,0,23,595,28,0,28,28,0,567,40,527,150,25,0,0,0,0,0,0,0,0,0,0,0,6,0,0,59,17,0,6,0,24,5,8,0,2229,1344,541,30,56,55,47,156,20588,595,0,0,0,595,48,547,2385,1417,1417,1274,143,0,968,"Block Group 1, Census Tract 11.01, Dane County, Wisconsin",419,384,9,9,9,9,125,158,177,208,19,18,9,18,9,21,18,9,15,18,9,9,9,9,9,255,9,9,9,9,198,152,97,53,44,9,24,9,18,35,11,9,9,9,9,9,9,9,9,419,419,386,59,9,176,9,9,64,26,62,419,413,374,59,9,176,9,9,62,9,62,71,72,9,9,9,9,9,26,26,9,261,107,104,19,19,9,9,9,9,130,130,9,9,9,9,9,41,84,136,9,28,105,46,9,46,46,9,110,32,108,160,53,9,9,9,9,9,9,9,9,9,9,9,12,9,9,69,35,9,12,9,29,11,18,9,431,307,200,38,47,39,49,93,6055,105,9,9,9,105,52,111,419,275,275,260,82,9,270
G55002500011012,2011-2015,,,Wisconsin,55,Dane County,25,,,1101,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 11.01, Dane County, Wisconsin",2759,1399,0,0,0,7,93,427,302,420,114,0,0,8,9,0,9,0,10,0,0,0,0,0,0,1360,0,0,0,0,200,367,592,171,12,0,0,0,9,0,9,0,0,0,0,0,0,0,0,2759,2759,2089,243,45,228,0,22,132,0,132,2759,2708,2050,243,45,228,0,10,132,0,132,51,39,0,0,0,0,12,0,0,0,1870,504,384,120,28,34,33,25,0,214,214,0,0,0,0,0,71,164,878,0,39,888,20,9,11,11,0,868,153,715,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,21,86,0,18,10,0,10,2735,1534,710,66,117,106,20,182,17907,888,47,29,18,841,48,793,2759,2137,2137,1987,150,0,622,"Block Group 2, Census Tract 11.01, Dane County, Wisconsin",427,396,9,9,9,15,78,185,151,279,123,9,9,11,15,9,13,9,15,9,9,9,9,9,9,385,9,9,9,9,194,164,275,82,19,9,9,9,14,9,13,9,9,9,9,9,9,9,9,427,427,355,154,57,106,9,26,97,9,97,427,421,351,154,57,106,9,17,97,9,97,53,46,9,9,9,9,19,9,9,9,294,222,168,113,32,55,53,42,9,92,92,9,9,9,9,9,71,90,238,9,45,104,23,14,18,18,9,103,46,110,131,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,20,18,23,114,9,20,16,9,15,420,292,192,64,63,55,22,125,7695,104,34,26,21,110,49,114,427,380,380,323,126,9,157
G55002500011021,2011-2015,,,Wisconsin,55,Dane County,25,,,1102,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 11.02, Dane County, Wisconsin",1121,518,0,0,0,0,242,218,28,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,332,142,73,46,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,1121,726,26,0,322,0,18,29,15,14,1121,999,622,26,0,322,0,0,29,15,14,122,104,0,0,0,0,18,0,0,0,524,135,125,10,0,0,0,10,0,73,73,0,0,0,0,0,0,0,297,0,19,85,0,0,0,0,0,85,10,75,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,6,0,0,404,189,151,0,0,0,0,64,,85,32,18,14,53,32,21,1121,620,620,572,48,0,501,"Block Group 1, Census Tract 11.02, Dane County, Wisconsin",445,269,9,9,9,9,120,230,34,24,16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,248,9,9,9,9,188,134,82,54,17,9,9,9,9,9,9,9,9,9,9,9,9,9,9,445,445,367,37,9,171,9,29,40,29,28,445,379,310,37,9,171,9,9,40,29,28,108,105,9,9,9,9,29,9,9,9,286,175,174,17,9,9,9,17,9,70,70,9,9,9,9,9,9,9,169,9,30,55,9,9,9,9,9,55,17,54,23,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,9,17,8,9,9,354,162,173,9,9,9,9,52,,55,37,29,22,54,51,17,445,296,296,303,41,9,193
G55002500011022,2011-2015,,,Wisconsin,55,Dane County,25,,,1102,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 11.02, Dane County, Wisconsin",2719,1491,0,0,0,44,1139,159,82,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,6,978,161,33,32,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2719,2719,2192,25,0,389,0,15,98,23,75,2719,2565,2082,25,0,389,0,0,69,0,69,154,110,0,0,0,0,15,29,23,6,995,137,126,11,11,0,0,0,0,45,45,0,0,0,0,0,13,88,634,9,69,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2719,1111,1111,1018,93,0,1608,"Block Group 2, Census Tract 11.02, Dane County, Wisconsin",254,190,9,9,9,37,146,64,58,44,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,183,9,9,9,11,151,88,28,28,12,18,9,9,9,9,9,9,9,9,9,9,9,9,9,254,254,233,26,9,138,9,22,53,27,52,254,258,230,26,9,138,9,9,50,9,50,73,60,9,9,9,9,22,29,27,13,175,121,105,20,20,9,9,9,9,33,33,9,9,9,9,9,26,64,154,17,44,9,9,9,9,9,9,9,9,9,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,18,9,9,17,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,254,188,188,180,55,9,222
G55002500012001,2011-2015,,,Wisconsin,55,Dane County,25,,,1200,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 12, Dane County, Wisconsin",1274,780,28,11,47,0,17,101,21,116,58,99,81,25,78,45,0,0,0,0,14,0,18,0,21,494,0,22,11,66,23,72,0,18,20,57,0,0,61,71,38,0,15,20,0,0,0,0,0,1274,1274,678,83,0,229,0,267,17,0,17,1274,999,659,83,0,229,0,11,17,0,17,275,19,0,0,0,0,256,0,0,0,552,348,277,71,71,0,0,0,0,46,46,0,0,0,0,0,0,77,81,0,0,610,171,136,35,0,35,439,388,51,721,15,0,0,0,0,0,0,0,43,0,20,70,0,20,27,42,43,33,141,83,107,65,0,12,1274,184,145,348,35,61,0,501,29028,610,115,81,34,495,171,324,1155,690,690,552,138,0,465,"Block Group 1, Census Tract 12, Dane County, Wisconsin",335,197,33,19,71,9,26,136,33,82,46,59,76,34,59,43,9,9,9,9,24,9,30,9,31,221,9,34,19,55,25,106,9,30,34,50,9,9,77,51,44,9,25,29,9,9,9,9,9,335,335,209,97,9,237,9,377,28,9,28,335,298,206,97,9,237,9,19,28,9,28,377,30,9,9,9,9,378,9,9,9,159,124,107,75,75,9,9,9,9,39,39,9,9,9,9,9,9,49,61,9,9,106,81,91,43,9,43,98,98,44,184,23,9,9,9,9,9,9,9,66,9,34,81,9,34,43,44,51,36,73,52,80,37,9,19,335,189,86,381,39,99,9,183,17019,106,64,58,39,112,95,83,300,197,197,159,103,9,167
G55002500012002,2011-2015,,,Wisconsin,55,Dane County,25,,,1200,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 12, Dane County, Wisconsin",1681,1318,9,17,33,0,0,201,229,378,343,45,17,4,9,0,18,0,0,0,0,0,0,15,0,363,2,0,4,0,0,0,0,109,95,25,29,37,12,0,0,18,0,0,0,0,17,15,0,1681,1681,1328,22,0,292,0,0,39,0,39,1681,1590,1237,22,0,292,0,0,39,0,39,91,91,0,0,0,0,0,0,0,0,1309,594,539,55,55,0,0,0,0,244,244,0,0,0,0,0,0,295,114,0,62,624,154,56,98,53,45,470,170,300,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,21,369,155,26,23,1681,498,169,142,48,92,36,696,47346,624,17,0,17,607,98,509,1616,1326,1326,1309,17,0,290,"Block Group 2, Census Tract 12, Dane County, Wisconsin",531,578,15,24,50,9,9,240,244,267,187,50,28,8,16,9,28,9,9,9,9,9,9,26,9,147,7,9,8,9,9,9,9,120,75,28,35,50,22,9,9,27,9,9,9,9,28,26,9,531,531,362,35,9,419,9,9,58,9,58,531,499,311,35,9,419,9,9,58,9,58,76,76,9,9,9,9,9,9,9,9,360,193,179,70,70,9,9,9,9,183,183,9,9,9,9,9,9,178,107,9,99,114,99,47,92,76,52,114,100,104,210,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,88,26,237,123,31,31,531,459,112,97,74,80,54,206,11285,114,28,9,28,120,90,128,526,365,365,360,26,9,208
G55002500012003,2011-2015,,,Wisconsin,55,Dane County,25,,,1200,3,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 12, Dane County, Wisconsin",1692,903,19,10,38,116,29,44,58,199,41,44,12,26,99,50,25,15,28,0,0,18,0,12,20,789,0,0,18,13,28,104,47,163,1,67,10,14,65,109,26,31,0,59,0,12,2,0,20,1692,1692,1565,2,9,79,0,37,0,0,0,1692,1604,1537,2,9,56,0,0,0,0,0,88,28,0,0,23,0,37,0,0,0,1108,456,431,25,25,0,0,0,0,91,91,0,0,0,0,7,0,301,192,0,61,554,293,272,21,21,0,261,65,196,806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,15,24,38,32,165,229,77,170,1675,263,102,49,40,162,0,1059,81071,554,0,0,0,554,31,523,1559,1213,1213,1119,94,0,346,"Block Group 3, Census Tract 12, Dane County, Wisconsin",459,287,18,28,44,98,34,67,60,177,54,39,15,26,103,39,28,23,33,9,9,26,9,22,28,277,9,9,22,20,30,141,45,146,2,45,12,19,60,93,28,34,9,54,9,21,3,9,28,459,459,460,3,13,54,9,51,9,9,9,459,455,457,3,13,51,9,9,9,9,9,55,31,9,9,35,9,51,9,9,9,348,278,269,30,30,9,9,9,9,66,66,9,9,9,9,13,9,142,117,9,53,116,107,104,33,33,9,91,45,79,210,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9,59,24,28,37,34,100,113,47,99,457,162,88,44,44,114,9,387,50205,116,9,9,9,116,33,124,443,341,341,340,68,9,153
G55002500012004,2011-2015,,,Wisconsin,55,Dane County,25,,,1200,4,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 12, Dane County, Wisconsin",2180,1295,56,0,64,0,16,22,277,439,98,83,100,26,0,53,10,38,13,0,0,0,0,0,0,885,8,3,2,0,38,196,105,237,89,21,58,18,0,0,92,0,18,0,0,0,0,0,0,2180,2180,1874,132,0,83,0,28,63,5,58,2180,2022,1749,132,0,83,0,0,58,0,58,158,125,0,0,0,0,28,5,5,0,1375,616,583,33,0,7,0,26,0,169,169,0,0,0,0,0,0,249,271,0,70,726,192,117,75,57,18,534,141,393,717,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,3,75,57,346,182,8,29,2180,805,260,174,159,246,14,522,31370,726,71,0,71,655,32,623,2047,1520,1520,1393,127,0,527,"Block Group 4, Census Tract 12, Dane County, Wisconsin",517,374,88,9,85,9,26,35,237,238,67,54,106,34,9,42,17,45,26,9,9,9,9,9,9,376,13,8,9,9,63,319,118,139,85,23,72,24,9,9,92,9,27,9,9,9,9,9,9,517,517,471,175,9,96,9,44,51,18,49,517,479,417,175,9,96,9,9,49,9,49,169,163,9,9,9,9,44,18,18,9,281,207,208,43,9,13,9,42,9,96,96,9,9,9,9,9,9,110,137,9,74,111,113,84,80,86,27,128,104,123,233,9,9,9,9,9,9,9,9,9,9,9,9,9,23,9,9,9,9,58,86,163,107,16,35,517,450,128,115,180,233,23,170,6326,111,90,9,90,123,34,126,487,310,310,286,98,9,349
G55002500013001,2011-2015,,,Wisconsin,55,Dane County,25,,,1300,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 13, Dane County, Wisconsin",1685,893,71,37,56,3,0,2,0,13,52,103,71,51,72,39,115,10,59,34,29,50,26,0,0,792,51,61,56,0,9,0,0,20,42,56,110,58,39,28,60,24,47,27,8,39,33,16,8,1685,1685,1380,85,26,48,0,26,120,23,97,1685,1583,1338,85,0,48,0,7,105,8,97,102,42,0,26,0,0,19,15,15,0,830,531,493,38,33,0,5,0,0,70,70,0,0,0,0,0,0,119,33,4,73,842,420,340,80,29,51,422,380,42,1306,8,0,0,0,0,0,0,11,0,0,1,0,12,24,0,114,14,60,204,80,437,146,119,76,1677,49,91,84,39,87,36,1291,51250,842,140,92,48,702,146,556,1350,870,870,846,24,0,480,"Block Group 1, Census Tract 13, Dane County, Wisconsin",172,114,43,28,28,5,9,4,9,20,34,49,34,33,37,24,53,14,37,41,26,32,23,9,9,134,39,30,39,9,14,9,9,21,29,25,39,54,31,23,35,23,34,25,12,36,27,17,13,172,172,180,58,40,37,9,23,70,26,67,172,161,169,58,9,37,9,11,65,11,67,65,40,9,40,9,9,22,24,24,9,130,111,105,34,33,9,8,9,9,45,45,9,9,9,9,9,9,45,37,7,43,83,64,62,38,27,28,85,79,35,130,11,9,9,9,9,9,9,18,9,9,3,9,16,37,9,53,17,40,86,44,106,35,61,47,170,43,50,59,37,64,41,179,16207,83,54,54,25,89,68,81,136,125,125,127,24,9,101
G55002500013002,2011-2015,,,Wisconsin,55,Dane County,25,,,1300,2,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 13, Dane County, Wisconsin",689,411,0,4,0,0,0,23,24,129,57,10,38,28,43,0,20,3,0,9,17,6,0,0,0,278,7,0,7,22,8,0,0,38,47,29,25,0,0,25,51,0,0,8,0,11,0,0,0,689,689,491,80,0,71,0,0,47,0,47,689,678,480,80,0,71,0,0,47,0,47,11,11,0,0,0,0,0,0,0,0,508,269,250,19,19,0,0,0,0,98,98,0,0,0,0,0,0,86,55,0,0,360,84,76,8,0,8,276,123,153,427,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,49,39,28,54,9,90,138,7,6,689,93,33,86,39,0,24,414,59375,360,4,4,0,356,25,331,671,574,574,557,17,0,97,"Block Group 2, Census Tract 13, Dane County, Wisconsin",202,171,9,6,9,9,9,17,27,160,48,17,31,25,60,9,22,6,9,14,18,9,9,9,9,88,12,9,9,28,12,9,9,41,26,27,22,9,9,29,61,9,9,12,9,16,9,9,9,202,202,184,119,9,59,9,9,49,9,49,202,201,182,119,9,59,9,9,49,9,49,17,17,9,9,9,9,9,9,9,9,175,168,168,30,30,9,9,9,9,67,67,9,9,9,9,9,9,57,33,9,9,81,42,40,14,9,14,82,60,80,143,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,62,60,26,39,14,37,70,11,9,202,68,31,67,60,9,27,155,13941,81,7,7,9,80,28,79,198,189,189,191,19,9,53
G55002500014011,2011-2015,,,Wisconsin,55,Dane County,25,,,1401,1,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 14.01, Dane County, Wisconsin",2131,1267,84,102,71,11,88,0,6,87,155,219,137,80,21,27,123,1,52,3,0,0,0,0,0,864,65,50,51,11,0,85,76,13,141,68,84,25,23,24,97,0,11,0,18,22,0,0,0,2131,2131,1139,346,0,146,0,299,201,36,165,2131,1507,904,292,0,146,0,0,165,0,165,624,235,54,0,0,0,299,36,36,0,1398,1207,1110,97,97,0,0,0,0,175,175,0,0,0,0,2,0,0,14,0,0,1098,335,128,207,84,123,763,626,137,1331,9,0,0,0,0,0,23,0,79,78,21,55,21,90,54,126,3,66,305,54,186,161,0,0,2131,153,640,127,107,223,117,764,31115,1098,428,98,330,670,83,587,1696,1508,1508,1412,96,0,188,"Block Group 1, Census Tract 14.01, Dane County, Wisconsin",395,291,88,84,53,16,79,9,20,89,79,151,91,66,34,36,85,4,59,6,9,9,9,9,9,236,54,51,62,19,9,95,86,22,91,65,72,38,36,37,90,9,20,9,27,37,9,9,9,395,395,383,203,9,97,9,253,185,69,178,395,406,342,206,9,97,9,9,178,9,178,294,231,87,9,9,9,253,69,69,9,306,309,281,107,107,9,9,9,9,99,99,9,9,9,9,4,9,9,23,9,9,171,122,94,116,71,97,167,171,112,301,25,9,9,9,9,9,38,9,124,86,34,58,36,84,87,91,6,59,205,45,86,119,9,9,395,101,293,96,151,190,189,273,3328,171,179,78,158,178,77,174,310,314,314,305,93,9,89
